image_path,emotion,dominant_emotion,age,gender
datasets/human_images/gender_dataset/women/673.jpg,"{'angry': np.float32(15.6565275), 'disgust': np.float32(0.0010551795), 'fear': np.float32(2.3356898), 'happy': np.float32(0.025530476), 'sad': np.float32(20.674307), 'surprise': np.float32(0.01719561), 'neutral': np.float32(61.289692)}",neutral,25,"{'Woman': np.float32(99.76363), 'Man': np.float32(0.23636939)}"
datasets/human_images/gender_dataset/women/654.jpg,"{'angry': np.float32(46.18736), 'disgust': np.float32(0.017747127), 'fear': np.float32(13.663065), 'happy': np.float32(0.34193823), 'sad': np.float32(22.547998), 'surprise': np.float32(0.006321563), 'neutral': np.float32(17.235567)}",angry,27,"{'Woman': np.float32(100.0), 'Man': np.float32(8.561645e-07)}"
datasets/human_images/gender_dataset/men/761.jpg,"{'angry': np.float32(37.653416), 'disgust': np.float32(0.00076369103), 'fear': np.float32(2.8782415), 'happy': np.float32(0.47362623), 'sad': np.float32(35.962162), 'surprise': np.float32(2.8057265), 'neutral': np.float32(20.226067)}",angry,41,"{'Woman': np.float32(0.015390424), 'Man': np.float32(99.98461)}"
datasets/human_images/gender_dataset/women/737.jpg,"{'angry': np.float32(1.3724887e-10), 'disgust': np.float32(8.361472e-17), 'fear': np.float32(5.8604757e-09), 'happy': np.float32(99.99984), 'sad': np.float32(1.576958e-10), 'surprise': np.float32(3.3761546e-07), 'neutral': np.float32(0.00016197044)}",happy,29,"{'Woman': np.float32(99.97763), 'Man': np.float32(0.02237163)}"
datasets/human_images/gender_dataset/women/599.jpg,"{'angry': np.float32(0.0008900874), 'disgust': np.float32(4.0039565e-12), 'fear': np.float32(0.0196964), 'happy': np.float32(1.710865e-07), 'sad': np.float32(2.112675), 'surprise': np.float32(5.3088947e-08), 'neutral': np.float32(97.86674)}",neutral,25,"{'Woman': np.float32(84.862404), 'Man': np.float32(15.137599)}"
datasets/human_images/gender_dataset/women/428.jpg,"{'angry': np.float32(0.0627744), 'disgust': np.float32(1.5759008e-08), 'fear': np.float32(0.00017509768), 'happy': np.float32(83.0848), 'sad': np.float32(0.35602885), 'surprise': np.float32(0.021965418), 'neutral': np.float32(16.474258)}",happy,31,"{'Woman': np.float32(75.45828), 'Man': np.float32(24.541718)}"
datasets/human_images/gender_dataset/men/29.jpg,"{'angry': np.float32(0.02012027), 'disgust': np.float32(1.6233095e-09), 'fear': np.float32(0.0011634191), 'happy': np.float32(1.8584076e-07), 'sad': np.float32(0.5515305), 'surprise': np.float32(1.1300587e-12), 'neutral': np.float32(99.427185)}",neutral,38,"{'Woman': np.float32(10.141824), 'Man': np.float32(89.85818)}"
datasets/human_images/gender_dataset/women/344.jpg,"{'angry': np.float32(0.020070279), 'disgust': np.float32(4.474256e-06), 'fear': np.float32(1.3630502), 'happy': np.float32(0.016018765), 'sad': np.float32(97.04298), 'surprise': np.float32(8.292177e-05), 'neutral': np.float32(1.5577993)}",sad,38,"{'Woman': np.float32(29.816814), 'Man': np.float32(70.18319)}"
datasets/human_images/gender_dataset/women/344.jpg,"{'angry': np.float32(5.1679635e-21), 'disgust': np.float32(1.286697e-29), 'fear': np.float32(4.360945e-24), 'happy': np.float32(100.0), 'sad': np.float32(3.250349e-17), 'surprise': np.float32(1.351453e-16), 'neutral': np.float32(1.71849e-07)}",happy,46,"{'Woman': np.float32(99.993965), 'Man': np.float32(0.006034172)}"
datasets/human_images/gender_dataset/men/196.jpg,"{'angry': np.float32(7.380209e-14), 'disgust': np.float32(8.2491737e-25), 'fear': np.float32(1.0364898e-12), 'happy': np.float32(99.94931), 'sad': np.float32(4.3992802e-11), 'surprise': np.float32(7.007474e-05), 'neutral': np.float32(0.050622717)}",happy,24,"{'Woman': np.float32(0.006429808), 'Man': np.float32(99.993576)}"
datasets/human_images/gender_dataset/women/730.jpg,"{'angry': np.float32(1.4961788e-05), 'disgust': np.float32(6.103111e-08), 'fear': np.float32(0.14092977), 'happy': np.float32(99.85401), 'sad': np.float32(0.00019763365), 'surprise': np.float32(0.0003322422), 'neutral': np.float32(0.004508454)}",happy,47,"{'Woman': np.float32(100.0), 'Man': np.float32(6.690361e-08)}"
datasets/human_images/gender_dataset/women/205.jpg,"{'angry': np.float32(0.0033907662), 'disgust': np.float32(6.274112e-13), 'fear': np.float32(0.00032950967), 'happy': np.float32(0.00847658), 'sad': np.float32(7.3978586), 'surprise': np.float32(3.613839e-07), 'neutral': np.float32(92.58994)}",neutral,30,"{'Woman': np.float32(40.02032), 'Man': np.float32(59.979675)}"
datasets/human_images/gender_dataset/women/622.jpg,"{'angry': np.float32(2.937696e-07), 'disgust': np.float32(7.7244633e-10), 'fear': np.float32(0.00060860993), 'happy': np.float32(84.49605), 'sad': np.float32(0.002249409), 'surprise': np.float32(0.07553802), 'neutral': np.float32(15.425561)}",happy,31,"{'Woman': np.float32(99.9964), 'Man': np.float32(0.0035940483)}"
datasets/human_images/gender_dataset/women/651.jpg,"{'angry': np.float32(6.946631e-09), 'disgust': np.float32(4.1648502e-18), 'fear': np.float32(7.3376985e-11), 'happy': np.float32(99.24123), 'sad': np.float32(7.552019e-07), 'surprise': np.float32(0.003342443), 'neutral': np.float32(0.75543284)}",happy,33,"{'Woman': np.float32(73.95273), 'Man': np.float32(26.047272)}"
datasets/human_images/gender_dataset/men/768.jpg,"{'angry': np.float32(0.00069070025), 'disgust': np.float32(3.91172e-06), 'fear': np.float32(0.004259006), 'happy': np.float32(99.48499), 'sad': np.float32(0.28369436), 'surprise': np.float32(0.0009903198), 'neutral': np.float32(0.22537039)}",happy,26,"{'Woman': np.float32(0.00590897), 'Man': np.float32(99.99409)}"
datasets/human_images/gender_dataset/women/31.jpg,"{'angry': np.float32(0.00065995695), 'disgust': np.float32(2.2418173e-13), 'fear': np.float32(3.7424054), 'happy': np.float32(1.9424176e-15), 'sad': np.float32(96.256935), 'surprise': np.float32(1.0705138e-15), 'neutral': np.float32(9.2682086e-07)}",sad,32,"{'Woman': np.float32(4.318446), 'Man': np.float32(95.68156)}"
datasets/human_images/gender_dataset/women/515.jpg,"{'angry': np.float32(6.0429747e-06), 'disgust': np.float32(2.6257682e-10), 'fear': np.float32(0.031664994), 'happy': np.float32(6.235933), 'sad': np.float32(0.016325116), 'surprise': np.float32(0.0018820392), 'neutral': np.float32(93.71419)}",neutral,30,"{'Woman': np.float32(98.046715), 'Man': np.float32(1.9532837)}"
datasets/human_images/gender_dataset/men/351.jpg,"{'angry': np.float32(0.2803108), 'disgust': np.float32(7.06615e-09), 'fear': np.float32(0.00062223035), 'happy': np.float32(21.32207), 'sad': np.float32(0.0071921996), 'surprise': np.float32(0.002062658), 'neutral': np.float32(78.38774)}",neutral,25,"{'Woman': np.float32(0.00292198), 'Man': np.float32(99.99708)}"
datasets/human_images/gender_dataset/women/30.jpg,"{'angry': np.float32(2.3812906e-18), 'disgust': np.float32(5.006311e-34), 'fear': np.float32(2.9593035e-19), 'happy': np.float32(99.999985), 'sad': np.float32(8.945431e-13), 'surprise': np.float32(9.0003095e-07), 'neutral': np.float32(1.536376e-05)}",happy,39,"{'Woman': np.float32(99.97676), 'Man': np.float32(0.02324283)}"
datasets/human_images/gender_dataset/men/586.jpg,"{'angry': np.float32(1.6359436e-09), 'disgust': np.float32(8.659841e-14), 'fear': np.float32(1.5205211e-05), 'happy': np.float32(99.99788), 'sad': np.float32(3.7203716e-09), 'surprise': np.float32(1.8189127e-07), 'neutral': np.float32(0.0021093583)}",happy,27,"{'Woman': np.float32(4.7388046e-05), 'Man': np.float32(99.999954)}"
datasets/human_images/gender_dataset/women/99.jpg,"{'angry': np.float32(7.9275956), 'disgust': np.float32(1.3104255e-05), 'fear': np.float32(91.310875), 'happy': np.float32(0.21737526), 'sad': np.float32(0.37322828), 'surprise': np.float32(0.13711634), 'neutral': np.float32(0.03379651)}",fear,37,"{'Woman': np.float32(35.181984), 'Man': np.float32(64.818016)}"
datasets/human_images/gender_dataset/women/99.jpg,"{'angry': np.float32(1.4518934e-12), 'disgust': np.float32(7.764998e-20), 'fear': np.float32(2.3179174e-11), 'happy': np.float32(99.99585), 'sad': np.float32(8.3730106e-10), 'surprise': np.float32(3.5316167e-05), 'neutral': np.float32(0.004112895)}",happy,32,"{'Woman': np.float32(99.99937), 'Man': np.float32(0.00063509983)}"
datasets/human_images/gender_dataset/women/513.jpg,"{'angry': np.float32(0.0015261712), 'disgust': np.float32(2.2899824e-10), 'fear': np.float32(0.0007802588), 'happy': np.float32(0.17219333), 'sad': np.float32(2.1971455), 'surprise': np.float32(6.433317e-09), 'neutral': np.float32(97.62836)}",neutral,28,"{'Woman': np.float32(32.040424), 'Man': np.float32(67.95958)}"
datasets/human_images/gender_dataset/men/217.jpg,"{'angry': np.float32(0.1928598), 'disgust': np.float32(7.3643697e-10), 'fear': np.float32(0.00096257206), 'happy': np.float32(87.6409), 'sad': np.float32(0.0008774203), 'surprise': np.float32(0.013482716), 'neutral': np.float32(12.150923)}",happy,40,"{'Woman': np.float32(0.008883204), 'Man': np.float32(99.99112)}"
datasets/human_images/gender_dataset/women/832.jpg,"{'angry': np.float32(4.097874), 'disgust': np.float32(2.5981364e-05), 'fear': np.float32(72.858635), 'happy': np.float32(0.02170869), 'sad': np.float32(14.411065), 'surprise': np.float32(1.7651118), 'neutral': np.float32(6.8455806)}",fear,28,"{'Woman': np.float32(99.4823), 'Man': np.float32(0.5176976)}"
datasets/human_images/gender_dataset/men/299.jpg,"{'angry': np.float32(1.7837902), 'disgust': np.float32(0.0014950223), 'fear': np.float32(4.9873195), 'happy': np.float32(0.040268425), 'sad': np.float32(10.628725), 'surprise': np.float32(0.00034867297), 'neutral': np.float32(82.55806)}",neutral,24,"{'Woman': np.float32(1.6361217), 'Man': np.float32(98.36388)}"
datasets/human_images/gender_dataset/women/34.jpg,"{'angry': np.float32(3.6513306e-10), 'disgust': np.float32(2.3639033e-16), 'fear': np.float32(3.487773e-07), 'happy': np.float32(99.94074), 'sad': np.float32(1.6851e-08), 'surprise': np.float32(0.00020073255), 'neutral': np.float32(0.05906215)}",happy,26,"{'Woman': np.float32(99.87638), 'Man': np.float32(0.123627365)}"
datasets/human_images/gender_dataset/women/721.jpg,"{'angry': np.float32(2.772553e-06), 'disgust': np.float32(1.3421948e-18), 'fear': np.float32(7.7996865e-10), 'happy': np.float32(99.999725), 'sad': np.float32(2.7188776e-08), 'surprise': np.float32(1.9460206e-08), 'neutral': np.float32(0.00027524232)}",happy,35,"{'Woman': np.float32(20.431229), 'Man': np.float32(79.56877)}"
datasets/human_images/gender_dataset/men/321.jpg,"{'angry': np.float32(26.08555), 'disgust': np.float32(0.0007110023), 'fear': np.float32(3.2138731), 'happy': np.float32(0.4318952), 'sad': np.float32(50.051773), 'surprise': np.float32(0.020478006), 'neutral': np.float32(20.195719)}",sad,34,"{'Woman': np.float32(0.0006592099), 'Man': np.float32(99.999344)}"
datasets/human_images/gender_dataset/women/157.jpg,"{'angry': np.float32(10.243613), 'disgust': np.float32(0.0026729694), 'fear': np.float32(7.518787), 'happy': np.float32(0.031346966), 'sad': np.float32(13.632554), 'surprise': np.float32(0.04393693), 'neutral': np.float32(68.52709)}",neutral,28,"{'Woman': np.float32(99.44641), 'Man': np.float32(0.55358946)}"
datasets/human_images/gender_dataset/men/109.jpg,"{'angry': np.float32(96.65931), 'disgust': np.float32(0.00011284935), 'fear': np.float32(1.634099), 'happy': np.float32(1.1158722e-05), 'sad': np.float32(0.91189146), 'surprise': np.float32(0.79169893), 'neutral': np.float32(0.0028805565)}",angry,27,"{'Woman': np.float32(0.003450565), 'Man': np.float32(99.99655)}"
datasets/human_images/gender_dataset/men/748.jpg,"{'angry': np.float32(0.18832092), 'disgust': np.float32(3.25806e-07), 'fear': np.float32(2.9519067), 'happy': np.float32(0.006354946), 'sad': np.float32(5.25541), 'surprise': np.float32(0.017885173), 'neutral': np.float32(91.580124)}",neutral,29,"{'Woman': np.float32(0.90949935), 'Man': np.float32(99.0905)}"
datasets/human_images/gender_dataset/men/748.jpg,"{'angry': np.float32(0.6567829), 'disgust': np.float32(0.00046674925), 'fear': np.float32(1.2357963), 'happy': np.float32(0.00034603456), 'sad': np.float32(6.6300316), 'surprise': np.float32(0.00025243283), 'neutral': np.float32(91.476326)}",neutral,23,"{'Woman': np.float32(0.0011736081), 'Man': np.float32(99.99883)}"
datasets/human_images/gender_dataset/men/641.jpg,"{'angry': np.float32(0.032400046), 'disgust': np.float32(1.4182512e-12), 'fear': np.float32(0.014829493), 'happy': np.float32(1.8414261e-05), 'sad': np.float32(0.26795125), 'surprise': np.float32(1.0051112e-05), 'neutral': np.float32(99.68479)}",neutral,22,"{'Woman': np.float32(0.00352256), 'Man': np.float32(99.996475)}"
datasets/human_images/gender_dataset/men/807.jpg,"{'angry': np.float32(0.019826343), 'disgust': np.float32(0.003975784), 'fear': np.float32(4.324619), 'happy': np.float32(38.788456), 'sad': np.float32(56.734512), 'surprise': np.float32(0.0042365897), 'neutral': np.float32(0.12437201)}",sad,40,"{'Woman': np.float32(11.831352), 'Man': np.float32(88.16865)}"
datasets/human_images/gender_dataset/women/829.jpg,"{'angry': np.float32(12.310261), 'disgust': np.float32(0.009930379), 'fear': np.float32(31.00393), 'happy': np.float32(0.13591768), 'sad': np.float32(7.7656364), 'surprise': np.float32(0.31041655), 'neutral': np.float32(48.463913)}",neutral,42,"{'Woman': np.float32(95.801735), 'Man': np.float32(4.1982675)}"
datasets/human_images/gender_dataset/women/418.jpg,"{'angry': np.float32(1.2004042), 'disgust': np.float32(0.00073482835), 'fear': np.float32(0.7982694), 'happy': np.float32(65.97223), 'sad': np.float32(7.333141), 'surprise': np.float32(0.40158993), 'neutral': np.float32(24.293627)}",happy,29,"{'Woman': np.float32(99.98906), 'Man': np.float32(0.010937562)}"
datasets/human_images/gender_dataset/men/654.jpg,"{'angry': np.float32(6.2676816), 'disgust': np.float32(6.891397e-06), 'fear': np.float32(6.816859), 'happy': np.float32(0.013301043), 'sad': np.float32(21.720842), 'surprise': np.float32(0.0014334156), 'neutral': np.float32(65.17987)}",neutral,25,"{'Woman': np.float32(0.0027465513), 'Man': np.float32(99.99726)}"
datasets/human_images/gender_dataset/men/584.jpg,"{'angry': np.float32(3.3417889e-12), 'disgust': np.float32(1.8335368e-23), 'fear': np.float32(2.8527408e-12), 'happy': np.float32(95.61826), 'sad': np.float32(2.3312317e-09), 'surprise': np.float32(0.00024748087), 'neutral': np.float32(4.381492)}",happy,26,"{'Woman': np.float32(0.0143227475), 'Man': np.float32(99.98567)}"
datasets/human_images/gender_dataset/women/43.jpg,"{'angry': np.float32(3.1743218e-06), 'disgust': np.float32(7.1987665e-09), 'fear': np.float32(0.0006967886), 'happy': np.float32(99.97064), 'sad': np.float32(0.00023993877), 'surprise': np.float32(0.0008145351), 'neutral': np.float32(0.027598644)}",happy,28,"{'Woman': np.float32(99.75616), 'Man': np.float32(0.24384034)}"
datasets/human_images/gender_dataset/women/779.jpg,"{'angry': np.float32(5.4808544e-07), 'disgust': np.float32(8.672843e-09), 'fear': np.float32(9.652097e-07), 'happy': np.float32(99.99602), 'sad': np.float32(6.873536e-05), 'surprise': np.float32(4.1813314e-06), 'neutral': np.float32(0.0039092656)}",happy,25,"{'Woman': np.float32(77.7224), 'Man': np.float32(22.277603)}"
datasets/human_images/gender_dataset/women/219.jpg,"{'angry': np.float32(5.1220118e-06), 'disgust': np.float32(7.471104e-12), 'fear': np.float32(6.727295e-08), 'happy': np.float32(90.88089), 'sad': np.float32(0.004008447), 'surprise': np.float32(0.0001258414), 'neutral': np.float32(9.114975)}",happy,31,"{'Woman': np.float32(99.979004), 'Man': np.float32(0.020999597)}"
datasets/human_images/gender_dataset/women/663.jpg,"{'angry': np.float32(8.315418e-11), 'disgust': np.float32(1.1085639e-20), 'fear': np.float32(2.4245607e-13), 'happy': np.float32(99.9992), 'sad': np.float32(2.532039e-10), 'surprise': np.float32(3.815338e-05), 'neutral': np.float32(0.0007601963)}",happy,29,"{'Woman': np.float32(99.99968), 'Man': np.float32(0.00032488507)}"
datasets/human_images/gender_dataset/men/41.jpg,"{'angry': np.float32(0.0019357832), 'disgust': np.float32(1.7949707e-14), 'fear': np.float32(3.965545), 'happy': np.float32(0.0010620903), 'sad': np.float32(96.03027), 'surprise': np.float32(0.0007491447), 'neutral': np.float32(0.0004267228)}",sad,38,"{'Woman': np.float32(11.585499), 'Man': np.float32(88.414505)}"
datasets/human_images/gender_dataset/men/206.jpg,"{'angry': np.float32(0.0005445708), 'disgust': np.float32(4.0347728e-05), 'fear': np.float32(0.031430747), 'happy': np.float32(97.268425), 'sad': np.float32(0.0066512018), 'surprise': np.float32(0.0175995), 'neutral': np.float32(2.6753058)}",happy,31,"{'Woman': np.float32(0.036859192), 'Man': np.float32(99.96314)}"
datasets/human_images/gender_dataset/men/433.jpg,"{'angry': np.float32(2.8902244e-07), 'disgust': np.float32(1.4068548e-13), 'fear': np.float32(3.6218225e-07), 'happy': np.float32(99.584145), 'sad': np.float32(5.55393e-07), 'surprise': np.float32(0.0014159787), 'neutral': np.float32(0.41443583)}",happy,32,"{'Woman': np.float32(0.009311697), 'Man': np.float32(99.99069)}"
datasets/human_images/gender_dataset/men/792.jpg,"{'angry': np.float32(11.44973), 'disgust': np.float32(6.1597043e-06), 'fear': np.float32(0.36395314), 'happy': np.float32(0.0010808413), 'sad': np.float32(9.091796), 'surprise': np.float32(0.00022390927), 'neutral': np.float32(79.09321)}",neutral,22,"{'Woman': np.float32(0.0937057), 'Man': np.float32(99.906296)}"
datasets/human_images/gender_dataset/men/394.jpg,"{'angry': np.float32(0.82522327), 'disgust': np.float32(2.1172308e-13), 'fear': np.float32(3.5158875), 'happy': np.float32(0.0001858811), 'sad': np.float32(0.11795152), 'surprise': np.float32(4.9900944e-05), 'neutral': np.float32(95.5407)}",neutral,28,"{'Woman': np.float32(0.06458358), 'Man': np.float32(99.93542)}"
datasets/human_images/gender_dataset/men/484.jpg,"{'angry': np.float32(6.817816e-07), 'disgust': np.float32(3.9032502e-18), 'fear': np.float32(3.301847e-10), 'happy': np.float32(99.964485), 'sad': np.float32(9.411897e-07), 'surprise': np.float32(0.0017106473), 'neutral': np.float32(0.03380081)}",happy,28,"{'Woman': np.float32(2.088801), 'Man': np.float32(97.9112)}"
datasets/human_images/gender_dataset/women/692.jpg,"{'angry': np.float32(0.5663336), 'disgust': np.float32(9.265799e-06), 'fear': np.float32(0.3609287), 'happy': np.float32(0.72794306), 'sad': np.float32(0.605783), 'surprise': np.float32(0.080400206), 'neutral': np.float32(97.65859)}",neutral,31,"{'Woman': np.float32(17.034958), 'Man': np.float32(82.96505)}"
datasets/human_images/gender_dataset/women/281.jpg,"{'angry': np.float32(1.354597e-09), 'disgust': np.float32(9.274157e-15), 'fear': np.float32(1.3246004e-07), 'happy': np.float32(99.63321), 'sad': np.float32(1.1731756e-06), 'surprise': np.float32(5.171584e-07), 'neutral': np.float32(0.3667934)}",happy,34,"{'Woman': np.float32(99.99991), 'Man': np.float32(9.054792e-05)}"
datasets/human_images/gender_dataset/women/552.jpg,"{'angry': np.float32(97.93937), 'disgust': np.float32(0.0010333537), 'fear': np.float32(1.4128772), 'happy': np.float32(0.043234307), 'sad': np.float32(0.058087807), 'surprise': np.float32(0.0003585778), 'neutral': np.float32(0.5450382)}",angry,30,"{'Woman': np.float32(34.439537), 'Man': np.float32(65.56046)}"
datasets/human_images/gender_dataset/women/552.jpg,"{'angry': np.float32(0.08552556), 'disgust': np.float32(3.779496e-09), 'fear': np.float32(0.17188574), 'happy': np.float32(0.04481888), 'sad': np.float32(0.24908744), 'surprise': np.float32(4.7397134e-05), 'neutral': np.float32(99.44864)}",neutral,27,"{'Woman': np.float32(99.99697), 'Man': np.float32(0.0030314492)}"
datasets/human_images/gender_dataset/women/20.jpg,"{'angry': np.float32(24.092302), 'disgust': np.float32(0.01963161), 'fear': np.float32(6.9710817), 'happy': np.float32(3.1742918), 'sad': np.float32(43.300446), 'surprise': np.float32(0.19262303), 'neutral': np.float32(22.249624)}",sad,28,"{'Woman': np.float32(29.209631), 'Man': np.float32(70.79037)}"
datasets/human_images/gender_dataset/women/20.jpg,"{'angry': np.float32(0.000438942), 'disgust': np.float32(3.884272e-14), 'fear': np.float32(35.88776), 'happy': np.float32(0.0002229855), 'sad': np.float32(53.88583), 'surprise': np.float32(5.1898594e-05), 'neutral': np.float32(10.225699)}",sad,27,"{'Woman': np.float32(19.193216), 'Man': np.float32(80.806786)}"
datasets/human_images/gender_dataset/women/20.jpg,"{'angry': np.float32(0.03953967), 'disgust': np.float32(2.824942e-12), 'fear': np.float32(0.0039746263), 'happy': np.float32(9.114492e-07), 'sad': np.float32(0.51217765), 'surprise': np.float32(3.6220248e-07), 'neutral': np.float32(99.444305)}",neutral,27,"{'Woman': np.float32(4.639628), 'Man': np.float32(95.360374)}"
datasets/human_images/gender_dataset/men/251.jpg,"{'angry': np.float32(0.9581361), 'disgust': np.float32(9.728848e-05), 'fear': np.float32(5.6703253), 'happy': np.float32(35.06586), 'sad': np.float32(1.5188003), 'surprise': np.float32(0.0069123786), 'neutral': np.float32(56.77987)}",neutral,23,"{'Woman': np.float32(0.010361147), 'Man': np.float32(99.98964)}"
datasets/human_images/gender_dataset/women/657.jpg,"{'angry': np.float32(0.015982548), 'disgust': np.float32(5.8311724e-11), 'fear': np.float32(0.15060814), 'happy': np.float32(0.31727397), 'sad': np.float32(1.9095888), 'surprise': np.float32(3.8942064e-05), 'neutral': np.float32(97.60651)}",neutral,23,"{'Woman': np.float32(62.05863), 'Man': np.float32(37.94137)}"
datasets/human_images/gender_dataset/men/209.jpg,"{'angry': np.float32(10.08837), 'disgust': np.float32(0.00052491453), 'fear': np.float32(4.3268056), 'happy': np.float32(1.1244981), 'sad': np.float32(17.233398), 'surprise': np.float32(1.1564907), 'neutral': np.float32(66.069916)}",neutral,37,"{'Woman': np.float32(0.008734077), 'Man': np.float32(99.991264)}"
datasets/human_images/gender_dataset/women/250.jpg,"{'angry': np.float32(1.7005805), 'disgust': np.float32(7.1885106e-06), 'fear': np.float32(10.67019), 'happy': np.float32(23.876453), 'sad': np.float32(46.592506), 'surprise': np.float32(0.02148165), 'neutral': np.float32(17.138777)}",sad,33,"{'Woman': np.float32(1.4672985), 'Man': np.float32(98.5327)}"
datasets/human_images/gender_dataset/women/785.jpg,"{'angry': np.float32(0.07128394), 'disgust': np.float32(8.883207e-09), 'fear': np.float32(0.8905166), 'happy': np.float32(0.0020642986), 'sad': np.float32(5.087947), 'surprise': np.float32(0.0045177517), 'neutral': np.float32(93.94367)}",neutral,26,"{'Woman': np.float32(29.318909), 'Man': np.float32(70.68109)}"
datasets/human_images/gender_dataset/women/785.jpg,"{'angry': np.float32(98.78037), 'disgust': np.float32(8.3884316e-15), 'fear': np.float32(0.16629231), 'happy': np.float32(1.0289166), 'sad': np.float32(0.023997322), 'surprise': np.float32(5.526364e-10), 'neutral': np.float32(0.0004284244)}",angry,29,"{'Woman': np.float32(75.18669), 'Man': np.float32(24.81331)}"
datasets/human_images/gender_dataset/women/257.jpg,"{'angry': np.float32(0.08792208), 'disgust': np.float32(1.9409645e-05), 'fear': np.float32(5.5318813), 'happy': np.float32(3.787254), 'sad': np.float32(1.1362456), 'surprise': np.float32(0.0032056137), 'neutral': np.float32(89.453476)}",neutral,31,"{'Woman': np.float32(99.97042), 'Man': np.float32(0.029576585)}"
datasets/human_images/gender_dataset/men/424.jpg,"{'angry': np.float32(90.05225), 'disgust': np.float32(0.0025205908), 'fear': np.float32(0.2808516), 'happy': np.float32(0.00066700776), 'sad': np.float32(8.550864), 'surprise': np.float32(0.0025356764), 'neutral': np.float32(1.1103083)}",angry,29,"{'Woman': np.float32(1.1819199e-05), 'Man': np.float32(99.999985)}"
datasets/human_images/gender_dataset/women/724.jpg,"{'angry': np.float32(9.948303), 'disgust': np.float32(0.011832803), 'fear': np.float32(5.5285306), 'happy': np.float32(0.041715786), 'sad': np.float32(46.228065), 'surprise': np.float32(0.01645577), 'neutral': np.float32(38.225098)}",sad,31,"{'Woman': np.float32(99.99913), 'Man': np.float32(0.00087328436)}"
datasets/human_images/gender_dataset/men/331.jpg,"{'angry': np.float32(0.0056039994), 'disgust': np.float32(0.00028354558), 'fear': np.float32(98.61868), 'happy': np.float32(0.0006390499), 'sad': np.float32(1.3646952), 'surprise': np.float32(2.3472758e-05), 'neutral': np.float32(0.010064713)}",fear,23,"{'Woman': np.float32(0.0099514), 'Man': np.float32(99.99004)}"
datasets/human_images/gender_dataset/women/241.jpg,"{'angry': np.float32(0.000104341954), 'disgust': np.float32(1.4568664e-07), 'fear': np.float32(0.009682088), 'happy': np.float32(99.917366), 'sad': np.float32(0.0022240593), 'surprise': np.float32(0.061924595), 'neutral': np.float32(0.00870282)}",happy,29,"{'Woman': np.float32(99.99975), 'Man': np.float32(0.00024454546)}"
datasets/human_images/gender_dataset/women/648.jpg,"{'angry': np.float32(4.294684e-09), 'disgust': np.float32(3.1941668e-18), 'fear': np.float32(5.3624605e-11), 'happy': np.float32(99.94828), 'sad': np.float32(6.4809613e-10), 'surprise': np.float32(2.4511764e-05), 'neutral': np.float32(0.051703747)}",happy,32,"{'Woman': np.float32(99.9993), 'Man': np.float32(0.0006992332)}"
datasets/human_images/gender_dataset/women/389.jpg,"{'angry': np.float32(10.284476), 'disgust': np.float32(0.0027577747), 'fear': np.float32(52.7943), 'happy': np.float32(0.05638582), 'sad': np.float32(9.263528), 'surprise': np.float32(16.631224), 'neutral': np.float32(10.967335)}",fear,27,"{'Woman': np.float32(99.99985), 'Man': np.float32(0.00016018606)}"
datasets/human_images/gender_dataset/women/208.jpg,"{'angry': np.float32(0.00046877668), 'disgust': np.float32(5.986475e-12), 'fear': np.float32(0.0024351063), 'happy': np.float32(37.283474), 'sad': np.float32(2.079923), 'surprise': np.float32(5.0317045e-08), 'neutral': np.float32(60.6337)}",neutral,32,"{'Woman': np.float32(8.620038), 'Man': np.float32(91.37996)}"
datasets/human_images/gender_dataset/women/709.jpg,"{'angry': np.float32(0.0297756), 'disgust': np.float32(1.7548172e-07), 'fear': np.float32(0.030539816), 'happy': np.float32(75.024994), 'sad': np.float32(0.09496138), 'surprise': np.float32(1.0303048), 'neutral': np.float32(23.78943)}",happy,32,"{'Woman': np.float32(99.99614), 'Man': np.float32(0.0038663503)}"
datasets/human_images/gender_dataset/men/461.jpg,"{'angry': np.float32(0.14917041), 'disgust': np.float32(0.00011413712), 'fear': np.float32(0.07921561), 'happy': np.float32(86.04742), 'sad': np.float32(0.12918225), 'surprise': np.float32(0.19470096), 'neutral': np.float32(13.400202)}",happy,33,"{'Woman': np.float32(0.012289223), 'Man': np.float32(99.98771)}"
datasets/human_images/gender_dataset/men/410.jpg,"{'angry': np.float32(0.026913153), 'disgust': np.float32(1.6561296e-05), 'fear': np.float32(0.29963192), 'happy': np.float32(69.04129), 'sad': np.float32(0.19358352), 'surprise': np.float32(0.42060986), 'neutral': np.float32(30.017958)}",happy,33,"{'Woman': np.float32(0.21894607), 'Man': np.float32(99.78105)}"
datasets/human_images/gender_dataset/women/509.jpg,"{'angry': np.float32(3.25934e-08), 'disgust': np.float32(1.2905418e-09), 'fear': np.float32(1.4168836e-08), 'happy': np.float32(99.99922), 'sad': np.float32(0.00012453033), 'surprise': np.float32(1.5265029e-09), 'neutral': np.float32(0.0006469757)}",happy,24,"{'Woman': np.float32(99.99996), 'Man': np.float32(3.0266376e-05)}"
